Date,RELIANCE,HDFCBANK,ICICIBANK,INFY,TCS,AXISBANK,BAJFINANCE,DRREDDY,HINDUNILVR,ITC,MARUTI,ONGC,SUNPHARMA,WIPRO
2019-01-30,0.02035864822441618,0.01180853515543474,-0.008461212375752201,-0.008844601010909446,-0.0068980887380315275,0.03679493258557845,0.009177811380380266,-0.01924180562794671,0.015841068902337153,0.01853407566854369,-0.0037048934790778736,-0.021910044135163287,0.008876788814633134,0.013633107711307713
2019-01-31,0.022770333635568803,-0.02094610522137134,0.0034894162921876998,0.006660684699543645,-0.004063893573075239,-0.014159305333741105,-0.001969386710862532,0.01123038367521369,-0.001051754005975231,0.011237523824193237,0.0036429126462812454,0.01191786747815287,-0.009566791764088419,-0.009413295409994877
2019-02-01,-0.007771149031116592,0.012742949809330514,0.018469662930918607,-0.009605840576821054,0.0035018846306350618,-0.022947934974624096,-0.006252532693165983,0.018761362286584617,0.02327272141939999,0.0010017169177188845,0.018359839976652845,0.011132721607591538,0.004079906814761553,0.00397008386049587
2019-02-04,0.017919646397844022,0.000993008086585723,-0.0014238425605302661,0.007660849434654276,-0.0014257561363901295,0.0096378170166029,-0.01147161170842781,-0.008911237401472663,-0.0008115420237170229,0.014279575455403468,0.009451473931713306,-0.01140771907803812,-0.006242237463216579,0.0046330790290270785
2019-02-05,0.0002627340866260385,-0.0077047815387527654,0.01627703052850492,-0.003292378459085479,-0.004133605735869175,-0.003672742109083157,-0.014207764676441269,0.0006260640732141248,0.005218498165225358,0.003585798728432503,0.008621053369156615,-0.0023407264897431883,-0.0033718690212102822,-0.01102784618055848
2019-02-06,-0.015606227254867329,0.023753534906431315,-0.004036221072679701,-0.007761685147049821,0.0067058080008091546,-5.359128225369478e-05,0.012223770982971551,-0.0020895719771546212,0.0008965281730851371,-0.002314991851008974,-0.003606015247559498,0.0037452857666505548,0.010032093677453214,0.010462299502573576
2019-02-07,0.006084622750488723,-0.00928459678463958,0.0046974794725137894,-0.003674202076775054,0.009319084036661703,-0.007774111541062185,0.007170317240850354,0.003191677407179251,0.01600572072439445,-0.0023746952293837026,-0.007664332799213287,0.03422863286378074,0.011536533466960295,-0.000825278804766569
2019-02-08,-0.005354449355636223,0.013273122385356453,-0.01095714986575264,0.013940782799358814,-0.00552099909920017,0.001585205323157644,0.00828218521397062,-0.008947932997985995,-0.011720009405873522,-0.005306849792576788,0.0024313684844527745,-0.00088083563921376,-0.0001629955279080081,0.013225522822297605
2019-02-11,-0.0033145961662703442,-0.014556587395022504,-0.03870309810539083,0.011595636458070175,-0.002757554380030283,-0.007428013601666522,0.011266015871111222,0.010589922003489268,0.006796705335672521,-0.03914060981334815,-0.022709427388157077,0.002469468630944725,0.005275755534822011,0.02126942625205593
2019-02-12,-0.0002502799139168198,-0.003294318572843036,0.008517494832015042,0.003696811586477517,-0.001016017612104912,-0.011642601498175576,-0.012619503783933733,-0.005960988142932794,0.007993329473037247,-0.0034837623140879974,0.01140741549109878,0.01571904547725551,-0.0029507568317551653,-6.083617267123309e-05
2019-02-14,-0.017730513727944583,-0.0024384699643837993,-0.0015702751401130213,0.0028328071018658783,0.0051751745856387504,-0.002448009725178248,-5.048980938869227e-05,0.006408828328411929,-0.0012423110568959839,-0.020530134302677836,-0.009657880740552606,0.0023932116076360362,0.008448756210789296,0.00036115061034996135
2019-02-15,0.007058458721406088,0.0006177363203874395,-0.022757407279077428,0.001227650450371342,-0.004099977458203526,0.00599578502767096,-0.000154597264731768,0.01014178334523924,-0.0109235539511458,0.0008365749924486195,0.001320021933286038,-0.03692766664596576,-0.017237809163017925,0.006839620049345654
2019-02-18,0.02063025471947391,0.001514913804404965,-0.010466940113488343,-0.001988003718384682,-0.01280957867915306,0.0007556271540958819,0.003110057414028977,-0.00999374212327626,-0.013327139132630941,0.023811812990440242,0.0038137545044352877,-0.014109904680398789,-0.015947339084484546,-0.0016666444665607279
2019-02-19,0.002723275647660517,-0.006478669487071827,0.0016202345748259905,-0.004520676852750455,0.003171309563837677,0.007239154640942688,0.00028922633755822796,-0.0008637195296318616,-0.009092219189021549,0.007100506212423673,0.005810476493231392,-0.005671895199852709,-0.015046141970240165,-0.010855900051834504
2019-02-20,0.0035721153745756004,0.009088933674211338,-0.011499789894136591,0.00010089441923620372,-0.007132203607502191,-0.007449296411003834,0.011234629651348608,-0.010910666759516324,-0.005810288199018675,0.005221384154504509,0.0006815114193412485,0.00931333054030081,-0.004741636419194809,0.0074396648942831635
2019-02-21,-0.010535855098470983,0.012194679079791354,0.014693622433755122,0.0001556156631544554,0.013767805130056932,0.007140697438675589,-0.010468491781551655,-0.012038703009475656,-0.008215864855105257,0.006938420254277867,0.009572676048438688,0.00541666600031121,-0.0001586498876406164,-0.005279596272956869
2019-02-22,0.009146983172598258,-0.0020673095937921103,0.0055283135003970345,-0.012053945515253163,0.003739343229620424,0.004579932152445491,-0.004632174134685058,-0.00042247304096175615,0.014774745196386175,0.009517085285334488,-0.003424305063147842,0.00010792137111212451,0.006515206857017096,-0.0024374117065276302
2019-02-25,-0.00820359998254424,0.001046643662904947,0.0027921506976919946,0.010735243952558553,-0.005301649450384982,0.0021761267152652945,0.013658262501713175,0.004274266304663958,-0.0017152862084313092,-0.01079418167430908,-0.012044791476739185,0.007288952420855529,0.018474167529101602,0.00363722535467053
2019-02-26,0.011497613037991,0.008691408476030794,-0.0012709415841136665,0.0014684670876431369,0.0033410051280182854,-0.015200563006461361,-0.01660275699047618,-0.0009697563411144722,0.007777587403528867,0.010584819238363808,-0.013885030803429814,0.0025504197006310826,0.022218291494974653,0.009604202275658662
2019-02-27,0.009631498431022994,-0.010609342732462567,0.02002187368228283,-0.006130668371153471,-0.01367884238040505,-0.009387415400573949,0.002454104997825793,-0.002292436051310515,0.012696384943511323,0.011054905619754366,-0.004584604528443611,0.019053580562856172,0.012573728289532888,-0.012032749921193363
2019-02-28,-0.0012150379276797685,0.0039107562631889815,-0.0020409458386944435,-0.006994151811643124,0.007618931208193548,0.009963704702985987,0.012404219049573343,-0.004373297287754747,-0.02220663245462557,0.014320259417701976,0.012168830422875313,-0.0031435003415410676,-0.025834317343762205,-0.011624541082192217
2019-03-01,-0.012331780856400113,-0.0003697655429767835,-0.005390520835556994,-0.0042009846066281675,-0.0015351464497059817,0.0041886436115494904,0.004318903885297491,0.0014523795580999059,0.0072216143389858805,-0.0167222389118456,-0.005430064787967275,-0.003857328514169726,0.004060236464879515,0.004020692512469389
2019-03-05,0.023396300994744632,-0.018883157674520784,0.01561138023138579,-0.0060809742151724435,-0.003295072171307865,0.0012885434100693184,-0.00225999573029821,0.0015108403914543874,0.007569370524848407,0.021016214118339295,-0.002743032486183577,0.009637015404660847,0.0018513419194542578,-0.0165030707981149
2019-03-06,-0.0278232656445541,0.019631861394844706,0.010013988476838534,-3.353245597049093e-05,-0.006612861207596367,0.006740832915398433,0.0031095208998679832,-0.005558630569166983,0.0007025910974237104,-0.01333487002943892,0.013097838861991716,-0.00915994979223695,0.0020596153945767115,0.005143465779730095
2019-03-07,0.008906936797869032,-0.02023315656327555,0.009685045888431654,0.008801648739446069,0.0003227743749232726,-0.003801403900443823,-0.01299564298057805,0.01994141022553574,-0.0055554966225956764,0.002009805402022148,-0.00634655948906498,-0.01223069764646852,0.002695580210068515,-0.013336025167427986
2019-03-08,-0.00651534362556553,-0.0009731707704376969,0.00521202418249625,0.0007257456818832886,0.006793208523631132,-0.006662763676902038,0.004416793360921597,0.004008396121826029,-0.008152461479453808,-0.0006825590207508725,-0.01276476191101513,0.013243609017309761,0.011170830718259344,-0.006805955375251839
2019-03-11,-0.008206267718999634,-0.002273882139906815,0.0012942677732631453,-0.010431057456009897,0.003981505528923041,0.00016473190589526981,-0.011342669083580954,-0.00740351255589472,0.005881247222519545,-0.006421169785576011,0.011940074205833578,-0.0006132130648192381,-0.014704786505900284,-0.0040589800733297305
2019-03-12,-0.004950398753439307,-0.02735575418154667,0.006517399952049186,0.010515832141970605,0.00832109991087953,0.015060852866153846,-0.015127880344369793,-0.007055733020107075,0.004520784063198472,-0.022887883970772325,0.007552641045564558,0.009642984889844856,-0.010453510057728481,-0.009418268964212967
2019-03-13,-0.015073796880260061,0.011475057249207068,0.0022088738531372857,0.015167069075152622,-3.329221659516702e-05,0.006407790249731942,0.00011046664848621247,0.006462458056591529,-0.02326662758497755,-0.004182052074175154,0.00800753187126282,-0.021475944827380376,-0.005215345575002812,0.0005833124431228499
2019-03-14,0.005328310631400108,-0.008048094063047604,-0.002620751018202259,-0.0009137407029817125,-0.0027611773604358284,-0.012723760489282514,0.004005668916467641,-0.0011823511213610225,-0.0009666978169985024,0.0009341073507654852,-0.0029544843103987946,0.016924055429107285,-0.003320157490216008,-0.0036538907824123614
2019-03-15,-0.0056907786155394186,0.016715468318625016,-0.005090098045344863,0.005603402103933043,-0.023817853462168675,0.01137225672292299,0.00843458390214085,-0.024626472042520657,-0.009200228822072085,0.0019203198801704437,-0.018941307429697945,-0.014830250781485201,0.02295557920726878,0.009104369822915851
2019-03-18,-0.005591376533088527,0.006647716296563574,0.012054852070130182,0.0034883911972458685,0.00303542346324157,-0.007167361954591683,-0.005578573551555762,0.0026420061345013603,-0.0201400045444595,0.012085714323865336,0.01122539787116353,-0.0036400330550480312,-0.010199920361423252,-0.011029374560389726
2019-03-19,0.008351810682811068,-0.006623047858592335,0.009471742726230857,0.0009410968883315409,-0.001689564776905775,-0.006643863193302089,0.007572058864938553,0.014648544310348961,-0.008391404944073247,0.013501312144501464,0.008228843483365673,0.0022000542355260604,-0.010529650077416975,-0.011772549320282016
2019-03-20,-0.009939261388417817,-0.011098050453476987,-0.0023129250733927905,0.018556020947509605,-0.012840707274180144,-0.009728886812613132,0.010882630671946189,0.0025756314952668623,-0.014540949104704529,-0.018652285073254934,0.0048769718500414234,0.01159527732655637,-0.009574923692073472,-0.0023850267686391213
2019-03-22,0.0075771506059548535,-0.0040427647126936184,-0.005924125884382196,-0.0033093283952464877,-0.0025046988408806495,0.0025117515386833193,0.009730384004264899,0.0003391669228076182,-0.010739591786069206,0.009618165398075001,-0.013428236390629667,-0.0035903739746094556,0.0014203310014341448,-0.006083779504813131
2019-03-25,0.010020484754523483,0.016264612629296668,0.01425724720875524,0.0033677511364496194,-0.0017125409768042397,-0.004377314428449231,-0.002198421658052929,0.001177961085103825,-0.01370166151383762,0.03044836986224365,0.005724017769388225,-0.006882247190477107,0.0043699569609439905,-0.004163272478422839
2019-03-26,-0.003081956658157548,0.0071202202252891485,0.008149774262146334,0.0008312188886473067,0.004815594270130595,0.008221967878646212,-0.01076115429211797,-0.016838634684799306,-0.0011699564513776555,0.0047224093669255805,0.013763136082196176,0.003016515021228517,-0.0062975076198433545,-0.0006841457997933675
2019-03-27,0.004536079799492923,0.004362860442856008,-0.008522048390952665,-0.002795232119650592,-0.0008873570580462111,0.0003838507980352358,0.006154365506562161,0.0019711360187445633,-0.008165246350722478,0.007936725060631344,-0.005486264519775217,-0.009010672020355348,-0.002073568689459405,0.0009622151817182236
2019-03-28,-0.002882902003865543,-0.008381382477363985,-0.01114795575696068,-0.005590114597686846,0.002606050768048857,-0.005331119224839788,0.010806381268731374,0.009683481407604016,0.013262178362209786,-0.01648360300328915,-0.013189160618270176,0.011512815096478494,0.007260523383369561,0.005219318522060205
2019-04-01,-0.015384237353871283,0.0061744234047266065,0.01348189175460173,-0.005911839191489489,-0.010671601314572895,-0.002754843988035618,-0.00068086388113597,-0.005839938961505867,0.02049596864867522,-0.012848144502799568,0.015488242768624202,0.008188116657362543,0.0016319795396332326,0.0036383305536557484
2019-04-02,-0.004680320507828965,0.012837133323938581,0.0035281576452621003,-0.010935954252950936,-0.007141752982962937,-0.00481866387067102,-0.0018780887377096945,0.0038730444750009947,0.0034021892461748478,0.007269207480159718,-0.011103451298801935,-0.016495592667729483,0.015519214280014541,0.0008876053359506261
2019-04-03,0.0036644523535750775,0.0006443320676006383,-0.005844017274612423,-0.0003210781687528071,-0.01019505938538964,-0.0025524406661090546,-0.002270060577177855,0.0034598009313927588,0.02103994702266975,-0.009294824676889062,-0.0010431295870237684,-0.006257220471999883,0.00880272141047661,0.013603609098065433
2019-04-04,0.004384071355494066,-0.00823332057462358,-0.005346237595453679,-0.006513638788426474,-0.0013059478125005278,-0.007655749897831533,0.002649079827757219,-0.001468555299274431,-0.0002759775700387464,0.0009891004496882113,0.004369737883616449,0.008516170522714354,-0.01455432514788749,-0.0048383496688171376
2019-04-05,-0.006119553314078,0.01704659095157611,-0.006160960635390884,0.003139071019924499,-0.008231892011721583,-0.0014661600936229664,0.009488141381758205,-0.003674715299583107,-0.007778739978051259,0.001643096323078263,-0.008106959392184625,-0.007526485509304773,0.01122994007121415,0.009283941314420542
2019-04-08,0.009121706334048529,-0.009410579563457373,-0.0010954885545419145,-0.0007671005155816266,0.0016638705081738058,0.006524573089316163,0.004545249807251776,0.001997293023236104,0.0049486920383813235,0.001777876513649336,-0.012413410038928534,0.0039355954687303,0.009251171741329053,-0.002066749743057427
2019-04-09,0.0035274673413103023,-0.005550806733245965,-0.01545484817832278,0.001333580986272463,0.014425576904536032,0.012641459659821025,-0.011618161995252844,-0.0026165224009614303,0.021544083963285842,-0.018414192589253014,-0.002618618244645177,-0.0007307105973362905,0.003554623263640191,0.01639085319731798
2019-04-10,0.006522843528903936,0.011309505029844152,-0.012375867160314923,-0.010750507362652295,0.01290980509549812,-2.8253771144398122e-05,-0.0076125198049721,-0.003918244537717242,0.009735948966564566,0.006496941661712618,0.016494177248312588,-0.0031061816937363743,-0.01753463751159162,0.011335406897036103
2019-04-11,-0.010950641517487552,0.012534906955632686,0.010699595186678929,0.004255012617878354,0.005250167029160335,-0.010087151726045705,-0.015997228274528645,0.008695023805654196,-0.0075699925931553445,0.0023240995413070084,0.017053739037128257,-0.011930079197092778,-0.007093977953610669,-0.0007398341031611905
2019-04-12,0.010073302211739712,-0.020057126505469418,-0.0075752705462473644,-0.001027262329634038,0.005330811035826746,0.004647786334827688,0.005041620375197015,0.026837710204124773,0.017390155395953462,-0.011924342847278158,-0.003273506982408626,-0.006690690615158564,-0.0023612450102897943,0.0019405185535491115
2019-04-15,-0.006048102714757671,0.007294563861497666,0.0016372828714108917,0.012168064462649876,-0.000137390106787901,-0.007624847161292447,-0.03473179217703978,-0.0045736860420078785,0.005856732994993564,-0.010594578077124828,-0.020597634994801654,-0.01648689084674963,0.03407595709007796,0.01184103922386554
2019-04-16,0.0026988277436192955,-0.013174230908864071,0.018658445630402497,-0.004420786780134743,0.009635655659915494,0.022251280379102907,-0.0019917392971523376,-0.0029986828525012587,0.0009267867170310723,0.007187935135940553,-0.007861815475909285,0.0025606570742423354,0.008856922805126913,-0.01766333830118471
2019-04-18,0.006704859269269735,0.009950357378759263,0.0008034845321032453,0.005876999041985988,0.004227454850222663,0.0006460203852506809,-0.013308504724634145,-0.00819032148176092,0.012086720037984618,0.003099920684715961,0.01758214398539478,0.0028716743387554333,-0.003223363489977928,0.013555295963313748
2019-04-22,-0.0017951561753773888,0.014942954545937843,-0.008194688070707256,0.003444148963808699,0.0005828375154123374,-0.002984926897499438,0.006832884654677119,0.006421544068643996,-0.004572529178853113,0.00214316716976036,-0.009450025778549226,-0.008153906416900489,0.012259968908642576,0.011004631200800783
2019-04-23,-0.00018818230135827152,0.024734178930060774,0.007277202895044762,0.0004887797651198459,0.013887799525033691,0.0007477735089086775,0.015650317181310762,-0.005766066148716097,-0.020250047155627712,0.025698142306448603,0.010985357574301628,0.015947287633389276,-0.00486030035700259,-0.001152145677745511
2019-04-24,-0.01036211425342076,0.008364596652335887,0.008774303055487414,0.0032716447409235957,-0.001154275529933346,-0.0018581179627258498,-0.0014522018169339113,0.00032811802668674533,-0.017131857666100557,0.005137442063079676,0.0009430283841386534,-0.007801730671841435,0.000696315007184839,-0.007134959664163822
2019-04-25,-0.00519310583820496,0.011295636842482597,0.0118859006001375,0.002568230854650447,-0.009203022000653208,-0.0034234329388650453,-0.011478096668249508,-0.0017326298745836827,-0.0057979585581253365,0.008012526734842774,0.0011946269361779987,-0.0168447878283646,0.008781277933394857,-0.0019099957305644547
2019-04-26,0.005156896471064834,-0.0068723128822512,-0.00456027747543648,0.0036789692670659638,0.005049964195384626,0.015212398009358046,0.004146387320592394,-0.0072043792240420275,-0.007345738640234032,0.001273985978805306,-0.010566195359454795,0.0005109657474837376,0.0030165154940272297,-0.0029894023899909757
2019-04-30,0.009322293512884758,0.007592031315500429,0.002631438255079015,0.0184942451523729,-0.0023739983692868455,0.008304890964040166,0.0037409939775913045,-0.002735012754714553,-0.02352273229094127,0.01694827186745901,0.0010835143766476621,-0.009197422700516614,0.0015139768393582099,-3.394703907303245e-05
2019-05-02,-0.013089267301596846,0.00435260430016043,0.0059811432589885775,0.011854450680167529,-0.015593335171063746,-0.03029586915496683,-0.014474369963971449,0.012575274943013737,-0.007116514412035612,-0.010291361656088141,0.014818191891199345,-0.009163873309602714,-0.00728234997755867,0.0015546986546522944
2019-05-03,0.008394030012827156,-0.014457660166367778,-0.005468600898047708,0.0022038254486205443,-0.011150069343128566,0.009717357489889594,0.0037765450515197772,-0.007619672561304328,-0.0002869709291342397,-0.002527527779123617,0.014548200543508184,-0.004018252326291525,-0.023552903815972595,-0.0035361023744164702
2019-05-06,0.003490393721595264,-0.005778246808099522,0.00805175148286215,-0.0016901768367924303,-0.0032580401144699147,0.008536173450834354,0.0036063970539916357,0.009116220473107044,0.01703372061674509,-0.003044625830999592,-0.008996824986649487,-0.002717265948963171,0.017805349214007338,0.000756772744495925
2019-05-07,0.01246573939893239,0.010385856681427967,-0.007300572883870172,-0.0004099649263991649,0.006860328105862882,-0.014620225853331774,6.299228540755653e-05,0.003408606388136455,-0.007913238845946295,0.01816998318388436,-0.0070416549144456005,0.0051301231876433925,0.004422694927052086,0.004681612896476803
2019-05-08,0.009926572296582125,-0.015124872654347442,-0.009744381385680886,0.004763793020587426,-0.0013820814329102904,0.006665372228501573,0.00047371670991899675,0.007543451031658999,0.0003942393628388642,-0.005087070915144969,-0.01908500228318287,-0.009847926157106106,0.009229391454882097,-0.00011122944261969352
2019-05-09,-0.0015742681787810986,0.0168094080839376,-0.003763605229795937,-0.005376721698957218,0.01074655079039145,0.0017250357216205981,0.00988508742980704,0.0014136609771213848,-0.0037449534133859154,0.009509470804461488,-0.018719851701083333,0.0026455973084175293,0.020681915571982824,0.005725669100695624
2019-05-10,0.004819509637589238,-0.018055811635796847,-0.010312433195917124,0.004050187161759311,-0.007781833250074024,0.009270744295894764,-0.0016600361026111107,-0.006627082894389897,0.003297069605218367,-0.013038241161756392,0.0016008284885696738,-0.004540213150761931,-0.012111322520937589,-0.000198060836450604
2019-05-13,0.013764666951262503,0.02055934484012917,-0.021232830111184174,0.0003065093874924183,-0.007391100996232023,0.009617271976577812,-0.008971337347842799,0.003993490116205509,-0.019623198429543316,0.023086268836760855,-0.004944874145342851,-0.06052763243354084,-0.005050213011209698,0.011237742954631681
2019-05-14,-0.0094951216352689,-0.027605541891389584,0.008394570005805117,-0.0023566100330897574,0.007573835374640087,-0.006872204568201435,0.0006599160035798655,-0.00013259111921525707,0.006803602559206378,-0.021324103841119307,0.010482605155379842,0.03546209927729166,-0.017864594835113577,-0.015776559685538646
2019-05-15,-0.014808160580495309,0.035970383293249114,0.00813506546382105,0.002729961686212704,-0.01215506893997953,-0.007569295087787112,0.015290075046838342,0.012880864750396001,-0.008710249040324691,0.010234707475095924,0.006613892166686045,-0.019084366147520765,0.012448688534793246,0.010927515237658444
2019-05-16,0.0007775680355806992,0.01972563505788521,-0.007247365935436968,-0.0010844845570504927,0.003032641438991226,0.0039565124078276784,0.015435459391214048,-0.010997861824296983,-0.0147570221799132,0.014937455965286946,-0.002560582032951995,0.004102196381531071,0.0008789632256945732,0.005565747128179659
2019-05-17,-0.00035923300309811945,0.018352282693023678,-0.01753023458372828,-0.003462086073390349,0.02211629272790548,-0.005189215248107608,-0.007651642598660645,0.014352183600083073,0.004702116802743853,-0.0005682243131269853,-0.0019500581956355737,-0.012019561496430464,0.002981097614960246,0.018561274003053123
2019-05-20,0.011085477276880543,-0.013523767222853124,-0.03632141986988778,-0.009567726216984967,0.01065324366771055,0.0012594622626558236,-0.01940565733597311,-0.011366087651999184,0.01249050716745738,-0.015298506744725784,-0.0174771228000219,-0.00858322412720085,-0.005984080271111969,0.012860216798753947
2019-05-21,-0.007846853219254598,0.01842250520880411,0.024342414716339807,0.0007677309135424304,0.009648669178694565,-0.007754299131785408,-0.014321227006227302,0.005124634504813841,-0.014452821584243939,0.020378152078668325,0.024911850729121474,-0.005925483782144723,-0.010371936101900025,-0.009802500089118175
2019-05-22,0.0032197462565355375,-0.007426729487462464,0.001353237928303221,-0.003202477383535984,-0.0027123566784545217,0.001522322698703147,0.012538514366535504,-0.009848570488899342,0.00034866027755772137,0.001609909029945178,0.0006772740516387159,0.021115480633170227,-0.005140928384207278,-0.005816892260871566
2019-05-23,0.0035441396542888284,-0.008503310847960518,-0.008965851224690626,-0.0214418480109506,-0.007139749618842759,0.02392694152157175,-0.012427289930406213,-0.0322609024261526,0.014842925557201347,-0.001890980155161875,0.0011150374097438085,-0.014763810059908422,-0.013149079672943745,-0.0030681910385091412
2019-05-24,-0.006446171928863348,-0.009373332751603104,-0.001011348190798839,-0.0035423483571890117,-0.007684524727025872,0.021204217277997886,0.00914314673748447,-0.007131672713156017,0.0037539575530937674,-0.01174431699801649,-0.003828277217871114,-0.008327125676029347,-0.0012582586553772487,-0.004075187682449346
2019-05-27,0.011468444384652898,-0.021669042225426746,-0.009366235914483623,0.004384310884218678,0.004848739420116882,-0.00026271932212514754,-0.008492535988731462,0.0008087882698674381,-0.014238690158730182,0.0008779949519537398,-0.022091297111536096,-0.002965651998141648,0.0016464684043254398,-0.011078592792726894
2019-05-28,0.003214434537293998,0.0016267574534349523,-0.001897282668552173,0.004540043829140206,-0.003679631589854491,0.007613078865026038,0.01472133413305931,0.0001373246308946953,-0.004511477430206699,0.0030648887302689902,0.00202699461823784,0.001543562185756707,-0.0021479740263293298,0.0017763032604607596
