Date,mkt_return,india_vix,momentum_sharpe,trend_63d,regime_int,regime_name,prob_bull,prob_sideways,prob_bear,regime_confidence
2020-11-02,0.0020370641114644,0.2521,0.04934552583278389,0.000542564317225948,1,Sideways,2.3446840263295436e-13,0.9994860900488168,0.0005139099509485504,0.9994860900488168
2020-11-03,0.0120363680251461,0.24239999999999998,0.04205362173004488,0.0007285581621485845,1,Sideways,1.5644944543247913e-12,0.9995522809734497,0.0004477190249857673,0.9995522809734497
2020-11-04,0.007751549021811,0.23199999999999998,0.049796180598132164,0.0007154797604105988,1,Sideways,2.050683170855217e-10,0.9998496968400247,0.00015030295490703392,0.9998496968400247
2020-11-05,0.0173713493365072,0.20965,0.09487564531120668,0.0009756234556902687,1,Sideways,2.671911207573123e-08,0.9998815995506363,0.00011837373025161002,0.9998815995506363
2020-11-06,0.0114917790072394,0.204975,0.11795865742467555,0.0010829168240605051,1,Sideways,1.2518993647227237e-06,0.999961606156068,3.7141944567285515e-05,0.999961606156068
2020-11-09,0.0157183950792029,0.201125,0.18114987176051425,0.0012629502753915497,1,Sideways,1.8634374370147295e-06,0.9999671434736762,3.0993088886695137e-05,0.9999671434736762
2020-11-10,0.0132962955585404,0.215775,0.23737028953215297,0.0014978753798193512,1,Sideways,1.9829374818542258e-07,0.9999931971439966,6.6045622551933025e-06,0.9999931971439966
2020-11-11,0.009044700982431,0.220325,0.2637825086423844,0.001656699494236678,1,Sideways,3.140391914662345e-07,0.9999975601036375,2.125857171200919e-06,0.9999975601036375
2020-11-12,-0.0048452637483497,0.20620000000000002,0.43038502744253,0.0017562527997715036,1,Sideways,0.00017307895035222813,0.9998258340870988,1.0869625491239128e-06,0.9998258340870988
2020-11-13,0.002036399819189,0.197025,0.40509397449581985,0.0016954184052441717,1,Sideways,0.0009498761749514455,0.9990481512285342,1.9725965143607096e-06,0.9990481512285342
2021-02-16,-0.0003395607643641,0.21780000000000002,0.21436783188527386,0.0026874586906297307,1,Sideways,9.34532670318646e-06,0.9999904426455545,2.1202774235417332e-07,0.9999904426455545
2021-02-17,-0.0071086679607216,0.21505,0.13790307410494995,0.002387388644929304,1,Sideways,1.3356512827314782e-05,0.9999853903389504,1.253148222290472e-06,0.9999853903389504
2021-02-18,-0.0061898081923265,0.215425,0.08938323746423671,0.002214458673875061,1,Sideways,9.827684341823392e-06,0.9999878537641236,2.318551534441327e-06,0.9999878537641236
2021-02-19,-0.009374079626121,0.2225,0.07061629901219112,0.002275412582673531,1,Sideways,1.4108851297398535e-06,0.9999965287517147,2.060363155513403e-06,0.9999965287517147
2021-02-22,-0.0208976521482424,0.2547,0.05098220179846837,0.0018396071370825422,1,Sideways,9.071773320859143e-12,0.999986378072495,1.3621918433095903e-05,0.999986378072495
